Positive	Negative	Text
1	-1	inspector
3	-1	inspiration
4	-1	inspiration!
4	-1	inspiration!!!
3	-1	inspiration&quot;
3	-1	inspiration.
3	-1	inspiration?
3	-1	inspirations
3	-1	inspire
4	-1	inspire!
3	-1	inspired
3	-1	inspiring
3	-1	inspiring.
3	-1	inspiring....
1	-1	instalar
1	-1	install
1	-1	installed
1	-1	installing
1	-1	installing.
1	-1	instance
1	-1	instances
1	-1	instant
1	-1	instant.
1	-1	instantly
1	-1	instead
2	-1	instead!
1	-1	instead.
1	-1	instead..
1	-1	instead...
1	-1	instead...and
1	-1	instead..not
1	-1	instead?
1	-1	instict....survival
1	-1	instinct..
1	-1	instinct...wat
1	-1	instincts
1	-1	institution
1	-1	instore
1	-1	instructions
1	-1	instructions.&quot;
1	-1	instructor
1	-1	instructor..
1	-1	instruments)
1	-2	insufficient
1	-3	insult
1	-3	insulting.
1	-3	insults
1	-1	insurance
1	-1	int
1	-1	intact
1	-1	intake
1	-1	integrate
1	-1	integration
1	-1	integrity
1	-1	intellectual
1	-1	intelligence
1	-1	intended
2	-1	intended!)
1	-1	intended.
1	-1	intended?
1	-1	intends
1	-1	intene
1	-1	intense
2	-1	intense!!!!!!
1	-1	intense...
1	-1	intensely
1	-1	intention
1	-1	intentionally?
1	-1	intentioned
1	-1	intentions
1	-1	interact
1	-1	interact..so
1	-1	interaction/
1	-1	interconnect
1	-1	interconnected
2	-1	interest
2	-1	interested
2	-1	interested.
3	-1	interested?!?!?!
2	-1	interested??
2	-1	interesting
3	-1	interesting!
2	-1	interesting.
2	-1	interesting..
2	-1	interesting...
2	-1	interests
1	-1	interface
1	-2	interfering
1	-1	intergrated
1	-1	interior
1	-1	interior..
1	-1	interiors
1	-1	intermission
1	-1	intern
1	-1	intern.
1	-1	intern...
1	-1	internal
1	-1	international
1	-1	internet
2	-1	internet!
2	-1	internet!!!!!
1	-1	internet.
1	-1	internet..
1	-1	internet...
1	-1	internet/email/server
1	-1	internetless.
1	-1	internets
1	-1	internets.
1	-1	internship
1	-1	internship.
1	-1	interntl
1	-1	interpret
1	-1	interpretation
1	-2	interrupted
1	-2	interrupted..
1	-2	interruptions
1	-1	interstate..
1	-1	intersted
1	-1	intersting
1	-1	interupted
1	-1	interveiw
1	-1	intervetion
1	-1	interview
2	-1	interview!
1	-1	interview.
1	-1	interviewed
1	-1	interviewers
1	-1	interviewing
1	-1	interviews
1	-1	interviews.
1	-1	interwebs
1	-1	intimate
1	-1	into
2	-1	into!!!
1	-1	intolerantly
1	-1	intown
1	-1	intricate
1	-1	intriguing
1	-1	intriuging
1	-1	intro
1	-1	introduced
1	-1	introducing
1	-1	intros.
1	-3	intruders!
1	-2	intruding
1	-1	intrusive
2	-1	invent!
1	-1	invented
1	-1	invention
1	-1	inventory
1	-1	inventory.
1	-1	invest
1	-1	investigate...
1	-1	investigation
1	-1	investigation??
1	-1	investigations
1	-1	investment
1	-1	investors
1	-1	investors.
1	-2	invisible
1	-1	invitado
1	-1	invitation
1	-1	invitation.
1	-1	invite
2	-1	invite!
1	-1	invite.
1	-1	invite...
1	-1	invite...ouch
1	-1	invited
2	-1	invited!
1	-1	invited.
1	-1	invited?
1	-1	invites
1	-1	inviting
1	-1	invoicing
1	-1	involve
1	-1	involved
1	-1	involved.
1	-1	involved]
1	-1	involving
1	-1	invovling
1	-1	ioneven
1	-1	ionic
1	-1	iowa
1	-1	iphone
2	-1	iphone!!
1	-1	iphone.
1	-1	iphone?
1	-1	iphones
1	-1	ipl
1	-1	iplayer
1	-1	ipod
2	-1	ipod!
1	-1	ipod.
1	-1	ipods
1	-1	ipodsss.
1	-1	iportant
1	-1	ippudo's
1	-1	iqah
1	-1	ir
1	-1	iracema
1	-1	iran
1	-1	irani
1	-1	iraq
1	-1	ireally
1	-1	ireland
1	-1	irish
1	-1	irish?'
1	-2	irks
1	-1	irl
2	-1	irl!
1	-1	irlanda?
1	-1	irma
1	-1	iron
1	-1	iron.
1	-1	ironed
1	-2	ironic
1	-1	ironing
4	-1	ironing....joy!!
1	-1	ironing...oh
1	-2	irony
1	-1	irratated
1	-1	irrelevant.
1	-1	irreplaceable
1	-3	irritable
1	-3	irritate
1	-3	irritated
1	-4	irritated!
1	-3	irritates
1	-3	irritating
1	-3	irritating.
1	-1	is
2	-1	is!
2	-1	is!!!
2	-1	is!?
1	-1	is&quot;
1	-1	is)
1	-1	is.
1	-1	is..
1	-1	is..&quot;
1	-1	is...
1	-1	is....
1	-1	is....atwitter
1	-1	is....but
1	-1	is...I
1	-1	is...asti
1	-1	is:
1	-1	is?
1	-1	isPlayer
1	-1	isabel
1	-1	isfahan
1	-1	isforprimark
1	-1	ish
2	-1	ish!
1	-1	ish.
1	-1	ish?
1	-1	ishal
1	-1	island
2	-1	island!
2	-1	island!!
1	-1	island.
1	-1	islandise.
1	-1	islands
1	-1	isle
1	-1	isn't
1	-1	isn't.
1	-1	isn't....there
2	-1	isn'tttttt
1	-1	isnt
1	-1	isp)
1	-1	israel.
1	-1	iss
1	-1	isssh
2	-1	issss
1	-1	issue
1	-1	issue.
1	-1	issue..
1	-1	issued
1	-1	issues
1	-1	issues-I
1	-1	issues.
1	-1	ist
1	-1	istirahat...
1	-1	it
2	-1	it!
2	-1	it!!
2	-1	it!!!
2	-1	it!!!!
2	-1	it!!!!!
2	-1	it!!!!!!!
2	-1	it!!*
2	-1	it!&quot;
2	-1	it!...so
2	-1	it!:S
2	-1	it!?
1	-1	it&quot;
1	-1	it&quot;.
1	-1	it&quot;s
1	-1	it'
1	-1	it'd
1	-1	it'll
1	-1	it's
1	-1	it's.
1	-1	it't
1	-1	it-
1	-1	it--
1	-1	it.
1	-1	it.&quot;
1	-1	it..
1	-1	it...
1	-1	it...)
1	-1	it....
1	-1	it.....
1	-1	it.......is
1	-1	it.....fixed
1	-1	it.....geez.
1	-1	it.....off
1	-1	it.....work
1	-1	it....I
1	-1	it....can't
2	-1	it....good
3	-1	it....hope
1	-1	it....it'll
1	-1	it....jus
1	-1	it....nothing
1	-1	it...Pandora
1	-1	it...and
1	-1	it...btw
1	-1	it...despite
1	-1	it...didn't
1	-1	it...feel
1	-1	it...gutted
1	-1	it...makes
1	-1	it...making
1	-1	it...money
1	-1	it...no1
1	-1	it...size
1	-1	it...so
1	-1	it...will
1	-1	it...wish
1	-1	it..I'm
1	-1	it..did
3	-1	it..love
1	-1	it..your
1	-1	it.uh
1	-1	it:
1	-1	it:K
1	-1	it;
1	-1	it?
2	-1	it?!
1	-1	it??
1	-1	it???
2	-1	it??x
1	-1	it`s
1	-1	italian
1	-1	italiano
1	-1	italiano..
1	-1	italians
1	-1	italy
1	-1	itch
1	-1	itch..
1	-1	itching
1	-1	itchy
1	-1	itchy?
2	-1	itchyyyy
2	-1	itchyyyy....
1	-1	itd
1	-1	item
1	-1	item.
1	-1	items
1	-1	items.
1	-1	items...
1	-1	itis
1	-1	itl
1	-1	itll
1	-1	itm
1	-1	ito.
1	-1	itouch
1	-1	itr.
1	-1	itrs
1	-1	its
1	-1	its'
1	-1	itself
2	-1	itself!
1	-1	itself.
1	-1	itself...
1	-1	itskristenbitch
1	-1	itstayloryall
1	-1	itt.
1	-1	ittext
2	-1	ittt
2	-1	itttt
2	-1	itttt.
2	-1	ittttt
3	-1	ittttt!
2	-1	ittttt.
2	-1	itttttt.
1	-1	itty
1	-1	itu
1	-1	itunes
2	-1	itunes!!!!!!!
1	-1	itz
1	-1	it´s
1	-1	it�s
1	-1	iuno
1	-1	iv
1	-1	ive
1	-1	iver
1	-1	ivory
1	-1	ivy
1	-1	iwas
1	-1	iwill
1	-1	iy
1	-1	iya
1	-1	iyaa..
2	-1	iyaaa
1	-1	iz
1	-1	izdelano
1	-1	izzy
1	-1	izzy's.
1	-1	i´m
1	-1	i’ll
1	-1	i’m
1	-1	j
1	-1	j'ai
1	-1	j's
1	-1	j.
1	-1	j.c.
1	-1	j/k
3	-1	jOyCe
1	-1	jUS
1	-1	jUST
1	-1	ja
1	-1	jack
2	-1	jack!!
1	-1	jack?
1	-2	jackass
1	-2	jackassery
2	-1	jackazz!!
1	-1	jacked
1	-1	jacket
1	-1	jacket.
1	-1	jacket..
1	-1	jackie
1	-1	jackie.
1	-1	jackman
1	-1	jacks
1	-1	jacksinville
1	-1	jackson
1	-1	jackson's
1	-1	jacob
2	-1	jacob!!
1	-1	jacobs
1	-1	jacuzzi
1	-1	jade
1	-3	jaded
1	-1	jaefoo
1	-1	jager
2	-1	jager!
1	-1	jagged
1	-1	jaibreaking
1	-2	jail
1	-2	jail.
1	-2	jail...
1	-2	jailbreak
1	-3	jailbreak!
1	-2	jailbreaking
1	-2	jailbroken
1	-2	jailed
1	-1	jaimee
1	-1	jaipur
1	-1	jakarta?
1	-1	jake
1	-1	jake's
1	-1	jakes
1	-1	jalan2
1	-1	jalapenos
1	-1	jam
2	-1	jam!
1	-1	jamba
1	-1	jamequa
1	-1	james
1	-1	james.
1	-1	jamesyface?
1	-1	jammed
1	-1	jammin
1	-1	jamming
2	-1	jams!
1	-1	jamz
1	-1	jane..
1	-1	janee
1	-1	janet's
1	-1	janett
1	-1	january
1	-1	january...
1	-1	japan
1	-1	japan.
1	-1	japanese
2	-1	jary!
1	-1	jasmine
1	-1	jasmins
1	-1	jason
1	-1	jaunty
1	-1	java
2	-1	java!
1	-1	java/perl
1	-1	javascript
1	-1	javascripts
1	-1	jaw
1	-1	jaw..
1	-1	jawja
1	-1	jaws
1	-1	jax
1	-1	jay
1	-1	jay...
3	-1	jayrockkk!
1	-1	jays
1	-1	jazz
2	-1	jazz!
1	-1	jazzy
1	-1	jb
1	-1	jb's
1	-1	jc
1	-1	jc/lc
1	-1	jdnya
1	-1	je
1	-3	jealous
1	-4	jealous!
1	-4	jealous!!!
1	-3	jealous*....
1	-3	jealous.
1	-3	jealous...there's
1	-4	jealousssss.
1	-4	jealoussssss.
1	-1	jealz
1	-1	jeans
1	-1	jeans&amp;T)&amp;Heading
1	-1	jeans.
1	-1	jeans...
1	-1	jearous
1	-1	jeebus
1	-1	jeep
1	-1	jeeva
1	-1	jeez
2	-1	jeez!
1	-1	jeff
1	-1	jeff..
1	-1	jeffree
1	-1	jeffy
1	-1	jeje
1	-1	jeju
1	-1	jel
1	-1	jello
1	-1	jello.
1	-1	jello...
1	-1	jelly
1	-1	jelly..
1	-1	jellyfish
1	-1	jelous
1	-1	jelouse
1	-1	jeluz~gaga
1	-1	jemi
1	-1	jems
1	-1	jen
1	-1	jenguk
2	-1	jenn!
1	-1	jennah
1	-1	jennette
1	-1	jennifer
2	-1	jennnn
1	-1	jennys
1	-1	jennyy
2	-1	jenson!
2	-1	jerawaaaaat
1	-3	jerk
1	-3	jerk.
1	-1	jerkfaced
1	-1	jerkin
1	-1	jerry
1	-1	jerry's
1	-1	jersey
2	-1	jersey!!!
1	-1	jersey.
1	-1	jerseys
2	-1	jes!
1	-1	jesery
1	-1	jess
1	-1	jessalyn
1	-1	jesse
1	-1	jesse....
1	-1	jessica
1	-1	jesus
1	-1	jesus.
1	-1	jet
1	-1	jet-lag?
2	-1	jetix!!!
1	-1	jetlagged.
1	-1	jetsons
1	-1	jetta
1	-1	jettin
1	-1	jetting
1	-1	jewelery
1	-1	jewellery
2	-1	jewellery!!
1	-1	jewelry
2	-1	jewelry!
1	-1	jewelry-making.
1	-1	jewelry?
1	-1	jewelryeidoscopes:
1	-1	jewlery
1	-1	jg
1	-1	jhastings
1	-1	jhoke
1	-1	jia
1	-1	jibbed
1	-1	jies
1	-1	jigitz?
1	-1	jij
1	-1	jill
1	-1	jim
1	-1	jimes'
1	-1	jimmy
1	-1	jinkichi
1	-1	jist
1	-2	jittery
1	-1	jive
1	-1	jive.
1	-1	jizz
1	-1	jk
2	-1	jk!
2	-1	jk!!
1	-1	jk.
1	-1	jks.
1	-1	jks...
1	-1	jo
1	-1	job
2	-1	job!
2	-1	job!!
1	-1	job's
1	-1	job)
1	-1	job.
1	-1	job...
1	-1	job....i
1	-1	job....i'll
1	-1	job:
1	-1	job?
1	-1	job???
2	-1	jobbb...
1	-2	jobless
1	-1	jobo
1	-1	jobros
1	-1	jobs
1	-1	jocelyn
2	-1	jockey!
1	-1	jodhpurs?
1	-1	jodie
2	-1	jodieeeee
1	-1	jody
1	-1	joe
2	-1	joe!
1	-1	joe's
1	-1	joe.
1	-1	joel
1	-1	joemwestbrook@yahoo.com
1	-1	joey
1	-1	joey?)
1	-1	jog
2	-1	jog!
1	-1	jogging
1	-1	johann.
1	-1	johanna
2	-1	johhhn
1	-1	john
1	-1	john's
1	-1	johnnie
1	-1	johnny
1	-1	johns
1	-1	johns.
1	-1	johnsonville
1	-1	johny
1	-1	join
2	-1	join!
1	-1	join.
1	-1	join?
1	-1	joind
1	-1	joined
1	-1	joining
1	-1	joins
1	-1	joint
1	-1	joint.
1	-1	jojo
2	-1	joke
3	-1	joke!
2	-1	joke&lt;----
2	-1	joke.
2	-1	joke....otherwise
2	-1	joke:
2	-1	joker..
2	-1	jokes
2	-1	jokes.
2	-1	jokes?
3	-1	joking
4	-1	joking!!
3	-1	joking.
3	-1	joking...
1	-1	jolibees
3	-1	jolly
1	-1	jon
1	-1	jonas
1	-1	jonasbrotherss&lt;3
1	-1	jonathan
1	-1	jonathon
1	-1	jones
3	-1	jonnn!!!
2	-1	joooob.
2	-1	joooooob
4	-1	joooooooooy.
1	-1	jordan
1	-1	jordan1337
1	-1	jordie
1	-1	jordin
1	-1	jose.
1	-1	joseph
1	-1	josh
2	-1	josh!?
1	-1	josh.
1	-1	joshh
2	-1	joshhh.
1	-1	joshing
1	-1	joshing...
1	-1	jounalism
1	-1	journal
1	-1	journal.
1	-1	journalism
1	-1	journalists
1	-1	journey
1	-1	jovi
3	-1	joy
4	-1	joy!
3	-1	joy.
4	-1	joyce!
3	-1	joyj_number
3	-1	joys
3	-1	joys.
3	-1	joyss
1	-1	jpn
2	-1	jppppp
1	-1	jr.
1	-1	jst
1	-1	jt
1	-1	jtv
1	-1	ju
1	-1	juan
1	-1	judge
2	-1	judge!
1	-1	judge).
1	-1	judge:
1	-1	judgement
1	-1	judgement.
1	-1	judgemental
1	-1	judges
1	-1	jug
1	-1	juga
1	-1	jugando
1	-1	juggling
1	-1	juice
2	-1	juice!
2	-1	juice!!!!!
1	-1	juice.
1	-1	juices
1	-1	juicy
1	-1	juicy...
1	-1	julho
1	-1	julia
1	-1	julie
2	-1	julie!
2	-1	julie!!
1	-1	july
2	-1	july!!!
1	-1	july.
1	-1	july...but
1	-1	july..so
1	-1	jumbalaya
1	-1	jumbo
1	-1	jumbo-tron.
2	-1	jumm!
1	-1	jump
1	-1	jumped
1	-1	jumper
1	-1	jumpers
1	-1	jumpers-hunters-equitation...
1	-1	jumpin
1	-1	jumping
1	-1	jumprope
1	-1	jumps
1	-1	jumpsuit
1	-1	june
2	-1	june!
2	-1	june!!
1	-1	june.
1	-1	june..
1	-1	jungle
1	-1	jungles
1	-1	junior
1	-1	juniors..
1	-2	junk
1	-2	junk.
1	-1	junkie
1	-1	junkies.
1	-1	junkies:
1	-1	junko
1	-1	jurasicpork.com
1	-1	jurassic
1	-1	jury
1	-1	jus
1	-1	jusT
1	-1	juss
1	-1	jusst
1	-1	just
1	-1	just..
1	-1	just........
1	-1	juste.ru
1	-1	justice
1	-1	justice.
1	-1	justify
1	-1	justin
1	-1	justin.
1	-1	justine
1	-1	jut
2	-1	juuuust
2	-1	juuuuuuuuuuu.
1	-1	juxz
1	-1	juz
2	-1	jweippp
1	-1	jynxed
1	-1	k
1	-1	k?
1	-1	ka
1	-1	ka&quot;.
1	-1	kaadikang
1	-1	kab
1	-1	kacamatanya
2	-1	kacang!
2	-1	kada!
1	-1	kahak�?
1	-1	kaingit
1	-1	kaitlyn.
1	-1	kak
1	-1	kaka
1	-1	kakagaling
1	-1	kal
1	-1	kallang
1	-1	kalo
1	-1	kami
1	-1	kamil
1	-1	kamiru?
1	-1	kampala
1	-1	kan
1	-1	kan`t
1	-1	kanina
1	-1	kannada..
1	-1	kanya
1	-1	kanye
1	-1	kaput
1	-1	karaoke
2	-1	karaoke!!
1	-1	karaoke.
1	-1	karate
1	-1	karenin
2	-1	kariong!
1	-1	karma
1	-1	karter
1	-1	kasher
1	-1	kasi
1	-1	kasia's
1	-1	kasik...him
1	-1	kassies
1	-1	kat
1	-1	kat.
1	-1	kata
1	-1	kate
2	-1	kate!
1	-1	kate's
1	-1	kate.
1	-1	kates
1	-1	katey
1	-1	kathleen
1	-1	katie
1	-1	katsuyas
1	-1	katy
1	-1	katysmiles
1	-1	kavee
1	-1	kay
1	-1	kay.
1	-1	kaya
1	-1	kayak
1	-1	kayaking
1	-1	kayaknya
1	-1	kayanya
1	-1	kayla
1	-1	kayla.
1	-1	kaylah
1	-1	kayo
2	-1	kayo!!!
1	-1	kayo?
1	-1	kayy
2	-1	kayyy
1	-1	kazuo
1	-1	kb/sec
1	-1	kbbq
1	-1	kc
1	-1	kdc
1	-1	ke
2	-1	ke!
1	-1	ke?
1	-1	keating
1	-1	kebabs
1	-1	keeeping
1	-1	keen
1	-1	keep
1	-1	keeper
2	-1	keeper!
1	-1	keepin
1	-1	keeping
1	-1	keeps
1	-1	keepy
2	-1	keg/mullets!
1	-1	kelapa
1	-1	kelci's
1	-1	kelley
2	-1	kelleys!
1	-1	kellie
1	-1	kells
1	-1	kelly
2	-1	kelly!
1	-1	kelly....
1	-1	kellys
1	-1	kelsey
2	-1	kelsey!
1	-1	kena
1	-1	kenapa
1	-1	kendra's
1	-1	kene
1	-1	kenmore
1	-1	kennedy
1	-1	kensai
1	-1	kent
1	-1	kentang
1	-1	kentut
1	-1	kepompong
1	-1	kept
1	-1	keri
1	-1	kernel
1	-1	kerrang
1	-1	kerry
1	-1	kesel
1	-1	kessi
1	-1	ketchup
1	-1	ketchups.
1	-1	ketularan
1	-1	kevin
2	-1	kevin!!
1	-1	kevin's
1	-1	kewl
1	-1	kewl.
2	-1	kewllll
1	-1	key
1	-1	key..
1	-1	keybabs
1	-1	keyboard
2	-1	keyboard!
1	-1	keyboard's
1	-1	keyboard?
1	-1	keyboarding
1	-1	keycard
1	-1	keyes.
1	-1	keynote
1	-1	keynote.
1	-1	keys
1	-1	keys..
1	-1	keys?
1	-1	keywords
1	-1	keziah
1	-1	kfc
1	-1	kg
1	-1	khan
1	-1	khas
2	-1	khia!
1	-1	khloe
1	-1	kho?n
1	-1	khwahish
1	-1	khwahishen
1	-1	khó
1	-1	không
1	-1	ki
1	-2	kick
1	-2	kick-ass
1	-2	kick-butt
1	-2	kickass
1	-2	kickback
1	-2	kickball
1	-2	kickboxing
1	-2	kicked
1	-2	kickin
1	-2	kicking
1	-2	kickit
1	-2	kickoff
1	-2	kicks
1	-1	kid
2	-1	kid!
1	-1	kid)
1	-1	kid--*daydreaming
1	-1	kid.
1	-1	kiddie
1	-1	kiddies
2	-1	kiddies!!!!
1	-1	kiddies.
1	-1	kiddies...so
1	-1	kidding
2	-1	kidding!
1	-1	kidding)
1	-1	kidding.
1	-1	kidding..
1	-1	kidding...I'm
1	-1	kiddo
1	-1	kiddos
1	-1	kiddos....
1	-1	kiddy
1	-2	kidnap
1	-1	kidnapped
1	-1	kidnapper's
1	-1	kidney
1	-1	kids
2	-1	kids!
1	-1	kids.
1	-1	kids...
1	-1	kids...I
1	-1	kids...Want
1	-1	kids...headed
1	-1	kids/family
1	-1	kids:
1	-1	kiewit
1	-1	kiggity
1	-1	kiki
1	-1	kilig
1	-2	kill
1	-2	kill.
1	-2	kill..poor
1	-4	killed
1	-4	killed.
1	-4	killed....sucks.
1	-2	killer
1	-2	killer.
1	-1	killers
1	-1	killers.
1	-1	killin
1	-2	killing
1	-3	killing!
1	-1	killish
2	-1	killln
1	-1	kills
1	-1	kim
1	-1	kimmel
1	-1	kimmy
2	-1	kind
3	-1	kind!
2	-1	kind-
2	-1	kind.
2	-1	kind...
1	-1	kinda
1	-1	kinda..
2	-1	kindaaa
1	-1	kindergarden
1	-1	kindergarten
2	-1	kindergarten!
1	-1	kindergarten.
1	-1	kindle
2	-1	kindly
2	-1	kindly.
1	-1	kinds
1	-1	kinds.
1	-1	kinen
1	-1	king
2	-1	king!
1	-1	king's
1	-1	kingdom
1	-1	kingdom&quot;
1	-1	kings
1	-1	kingston..
1	-1	kinky.
1	-1	kino
1	-1	kiosk
1	-1	kirim
1	-1	kiriyama
1	-1	kirk
1	-1	kirst
1	-1	kirsten
1	-1	kirstenamber
1	-1	kirstenn??
1	-1	kirstie
1	-1	kirstie....
1	-1	kiryat
3	-1	kiss
3	-1	kissed
3	-1	kisses
3	-1	kisses*
3	-1	kissing
1	-1	kit
1	-1	kita
1	-1	kitchen
1	-1	kitchencupboards
1	-1	kite
1	-1	kitesurfing
1	-1	kits
1	-1	kitteh
1	-1	kitten
2	-1	kitten!
1	-1	kitten)
2	-1	kitten?!?!
1	-1	kittens
2	-1	kitties'!!!
1	-1	kittins
1	-1	kitty
2	-1	kitty!
1	-1	kitty.
1	-1	kiwi.
1	-1	kk
2	-1	kkkk
2	-1	kkkkkkk
1	-1	kkw
1	-1	kl
1	-1	km
1	-1	knack
1	-1	knackered
2	-1	knackered!
1	-1	knee
1	-1	knee.
1	-1	knee..today
2	-1	kneeee
1	-1	knees
1	-1	knew
1	-1	knew.
1	-1	knew...
1	-1	knew?
1	-1	knewz
1	-2	knife
1	-1	knight
1	-1	knight's
1	-1	knit
1	-1	knitt
1	-1	knitted
1	-1	knitting
1	-1	knly
1	-1	kno
1	-1	knob
1	-1	knock
1	-1	knock)
1	-1	knocked
1	-1	knocking
1	-1	knocks
1	-1	knocks.
2	-1	knooooo
2	-1	knoooooow
2	-1	knooow.
2	-1	knoow!
2	-1	knooww
1	-1	knotted
1	-1	know
2	-1	know!
2	-1	know!!
2	-1	know!!!
2	-1	know!!!!!!!!
1	-1	know&quot;
1	-1	know)
1	-1	know--we
1	-1	know.
1	-1	know..
1	-1	know...
1	-1	know.....
1	-1	know.....i
1	-1	know....one
1	-1	know...I
1	-1	know...has
1	-1	know...i
1	-1	know..Spencer
1	-1	know..wank
1	-1	know.I
1	-1	know?
1	-1	knowing
1	-1	knowing..
1	-1	knowingly
1	-1	knowledge
1	-1	knowledge.
1	-1	known
2	-1	known!
1	-1	knows
1	-1	knows;
1	-1	knoww
1	-1	knoww.
1	-1	knoww..
1	-1	knowwhat
1	-1	knowww
1	-1	knowwwww.
2	-1	knowzzzz
1	-1	knuckels?...
1	-1	knw
1	-1	knw...
1	-1	knwn
1	-1	ko
1	-1	kobe
1	-1	kobes
1	-1	kodachrome
1	-1	kodak
1	-1	kohls
1	-1	kok
1	-1	kolkata
2	-1	kone!
1	-1	kong
1	-1	konw
1	-1	kool
2	-1	kool!
1	-1	kool-aid
1	-1	koolin
1	-1	korang
1	-1	korea
2	-1	korea!
1	-1	korean
1	-1	kowk??
1	-1	kp
1	-1	krab
1	-1	kraken
1	-1	krakers
1	-1	kreme
2	-1	kreme!
1	-1	kris
2	-1	kris!
1	-1	krispy
1	-1	kristen
1	-1	kristian
1	-1	kristicody
1	-1	kristie
1	-1	kristin...looks
1	-1	kristin@ComfortableChef
2	-1	kry!!!
1	-1	ks
1	-1	ksam
2	-1	ktbffh!
1	-1	ku
1	-1	kuar
1	-1	kuch
1	-1	kudos
2	-1	kuliti!
1	-1	kult
1	-1	kumichan
1	-1	kumon
1	-1	kung
1	-1	kungfu
1	-1	kuntah
1	-1	kurang
1	-1	kutner
1	-1	kuya
1	-1	kuyg
1	-1	kuz
1	-1	kwok??
1	-1	ky
1	-1	kyle
1	-1	kyle?
1	-1	kyousuke..
1	-1	kyran
1	-1	kys
1	-1	kyte
1	-1	k����r
1	-1	l
1	-1	l'IOC...
1	-1	l'homme.
1	-1	l'm
1	-1	l***e
1	-1	l.a
1	-1	l.nyt
1	-1	l.v.a.t.t
1	-1	l0NgER
1	-1	l0l
1	-1	l8er
1	-1	l8g
1	-1	l8r
2	-1	l8r!
2	-1	lEFT!
3	-1	lOl!
1	-1	la
1	-1	la-la-land
1	-1	la.
1	-1	la..
3	-1	laaaavly!
1	-1	lab
1	-1	label
1	-1	label.
1	-1	labeouf
1	-1	labor
1	-1	labour
1	-1	labour.
1	-1	labret
1	-1	labtop
1	-1	labyrinth
1	-2	lack
1	-1	lacking
1	-1	lacrosse
1	-1	lad
1	-1	ladakh...slowly
1	-1	ladder
1	-1	ladder.
1	-1	ladies
2	-1	ladies!
2	-1	ladies!!
1	-1	ladies'
2	-1	ladiesss
1	-1	lads
1	-1	lady
2	-1	lady!
2	-1	lady!!!
1	-1	lady's
1	-1	lady.
1	-1	lady....y
1	-1	lady...?
1	-1	lady?
2	-1	lady?!
1	-1	laff
1	-1	lag
2	-1	lag!
1	-1	lagers
2	-1	lagging!
1	-1	lagging...i
1	-1	lagi
1	-1	lagi's
1	-1	laguna
1	-1	lah
2	-1	lah!
1	-1	lah-
1	-1	lah.
1	-1	lah..
1	-1	lahat
1	-1	laid
1	-1	laina
1	-1	laings
1	-1	lake
1	-1	lake...too
3	-1	lakeee!
1	-1	laker
1	-1	lakers
1	-1	lakers.
1	-1	lakers...
1	-1	lakes
1	-1	lala
2	-1	lalalaaand
1	-1	lalalala.
1	-1	lalalalala....
1	-1	lalalalalal
1	-1	lalalalalalala.
1	-1	lalalalooove
1	-1	lalotsa
1	-1	laly's
1	-1	lama
1	-1	lama..
2	-1	lamb!
1	-1	lambat
1	-1	lambert's
2	-1	lambs!
1	-3	lame
1	-4	lame!
1	-4	lame!!
1	-4	lame-o!
1	-3	lame-o-
1	-3	lame.
1	-3	lame...
1	-3	lameness
1	-2	lamenting
1	-4	lamer!!
1	-3	lamesauce
1	-1	laminate
1	-1	lamp
1	-1	lamp...or
1	-1	lampas
1	-1	lan
1	-1	lancées
1	-1	land
2	-1	land!
1	-1	land.
2	-1	land?!
1	-1	landed
1	-1	landed.
1	-1	landing
1	-1	landlady
1	-1	landline
1	-1	landlord
1	-1	landscape
1	-1	landscaping
1	-1	lane
1	-1	lang
1	-1	lang.
1	-1	language
1	-1	language.
1	-1	language?
1	-1	languages
1	-2	languish
1	-1	lanka
1	-1	lanzarote
1	-1	lap
2	-1	lap!
1	-1	lapbook
1	-1	lappie
1	-1	lapping
1	-1	lappy
1	-1	laps
1	-1	laptop
2	-1	laptop!
1	-1	laptop's
1	-1	laptop.
1	-1	laptop..
1	-1	laptop...
1	-1	laptops
1	-1	lar
1	-1	large
1	-1	largely
1	-1	largest
1	-1	lari
1	-1	larry
1	-1	lars
1	-1	las
1	-1	lasagna
1	-1	laser
1	-1	lash
1	-1	lashed
1	-1	lashings
1	-1	lasst
1	-1	last
2	-1	last!
2	-1	last!!
1	-1	last.
1	-1	last.&quot;
1	-1	last.fm/user/pajisia
1	-1	last/next
1	-1	lastday
1	-1	lasted
1	-1	lasted.
1	-1	lasted..
1	-1	lastest
1	-1	lastfm
1	-1	lasting
1	-1	lastnight
2	-1	lastnight!
1	-1	lasts
1	-1	lasts.
1	-1	lasy
1	-1	lata
1	-1	late
2	-1	late!
1	-1	late)
1	-1	late-night
1	-1	late-night.
1	-1	late-nighter
1	-1	late.
1	-1	late..
1	-1	late....I
1	-1	late...again
1	-1	late?
1	-1	lately
2	-1	lately!
1	-1	lately.
1	-1	lately...
1	-1	lately;
1	-1	lately?
2	-1	lately?!
1	-1	lately?'
2	-1	latelyyy
1	-1	latency
1	-1	later
2	-1	later!
2	-1	later!!
2	-1	later!!!
1	-1	later&lt;3
1	-1	later)
1	-1	later.
1	-1	later..
1	-1	later...
1	-1	later...mua
1	-1	later?
1	-1	laterr
2	-1	laterrr
2	-1	laterrr.
2	-1	laterrrrrr
1	-1	laters
2	-1	laters!!
